Valor,Bairro,N_quartos,N_banheiros,Area
600000.0,Moema,2.0,1.0,45
305000.0,Jardins,1.0,1.0,27
1150000.0,Mooca,3.0,5.0,141
167900.0,Interlagos,1.0,,28
4870000.0,Higienópolis,4.0,6.0,321
6170800.0,Higienópolis,3.0,5.0,605
152000.0,Sacomã,2.0,1.0,41
620000.0,Mirandópolis,2.0,2.0,75
215000.0,Ipiranga,1.0,1.0,40
800000.0,Paraíso,3.0,3.0,130
500000.0,Tatuapé,3.0,3.0,68
1100000.0,Parque Novo Mundo,3.0,5.0,155
265000.0,Tatuapé,2.0,1.0,43
1250000.0,Parque Novo Mundo,3.0,5.0,155
680000.0,Mooca,3.0,2.0,92
1220000.0,Ipiranga,3.0,3.0,133
320000.0,Mooca,2.0,1.0,63
320000.0,Mooca,,1.0,63
485000.0,Interlagos,3.0,2.0,75
390000.0,Interlagos,2.0,2.0,57
520000.0,Interlagos,3.0,2.0,74
530000.0,Santana,2.0,2.0,60
1480000.0,Aclimação,3.0,4.0,134
1250000.0,Moema,3.0,4.0,112
365000.0,Higienópolis,1.0,1.0,39
171000.0,Socorro,2.0,2.0,27
1560000.0,Aclimação,3.0,4.0,141
970000.0,Ipiranga,3.0,,108
475000.0,Butantã,2.0,2.0,60
1400000.0,Moema,3.0,5.0,140
1850000.0,Higienópolis,3.0,2.0,268
1430000.0,Perdizes,3.0,5.0,140
960000.0,Sumaré,3.0,3.0,106
1290000.0,Lapa,3.0,3.0,133
1970000.0,Perdizes,3.0,5.0,157
1510000.0,Perdizes,3.0,5.0,150
1595000.0,Moema,4.0,5.0,230
160000.0,Itaquera,2.0,1.0,36
234899.0,Belém,1.0,1.0,38
1179900.0,Tatuapé,3.0,5.0,162
849900.0,Ipiranga,3.0,3.0,128
153900.0,Centro,2.0,1.0,40
254899.0,Belém,1.0,1.0,44
154899.0,Brás,1.0,,19
369900.0,Cambuci,2.0,1.0,59
468890.0,Cambuci,3.0,2.0,72
318900.0,Cambuci,2.0,1.0,46
849990.0,Ipiranga,3.0,3.0,128
429900.0,Mooca,3.0,2.0,73
237000.0,Brás,2.0,1.0,44
369000.0,Santana,2.0,2.0,60
335000.0,Centro,2.0,2.0,58
1300000.0,Panamby,3.0,4.0,182
696000.0,Saúde,3.0,1.0,72
318900.0,Cambuci,2.0,1.0,46
849990.0,Ipiranga,3.0,3.0,128
429900.0,Mooca,3.0,2.0,73
237000.0,Brás,2.0,1.0,44
369000.0,Santana,2.0,2.0,60
335000.0,Centro,2.0,2.0,58
1300000.0,Panamby,3.0,4.0,182
696000.0,Saúde,3.0,1.0,72
389000.0,Parque Novo Mundo,2.0,2.0,63
420000.0,Belém,2.0,2.0,58
308000.0,Parque Novo Mundo,2.0,1.0,54
360000.0,Tatuapé,3.0,1.0,63
2300000.0,Mooca,4.0,6.0,246
171000.0,Socorro,1.0,1.0,27
499999.0,Jaguaré,3.0,3.0,82
787212.0,Interlagos,3.0,3.0,132
1080000.0,Pinheiros,3.0,3.0,96
356000.0,Interlagos,2.0,1.0,60
459900.0,Campo Grande,3.0,2.0,80
1850000.0,Higienópolis,3.0,2.0,268
3015000.0,Moema,4.0,5.0,182
1190000.0,Santana,4.0,5.0,132
2370000.0,Brooklin,4.0,6.0,225
1629000.0,Brooklin,4.0,5.0,158
388000.0,Centro,,1.0,39
963000.0,Panamby,3.0,4.0,138
655000.0,Pompéia,2.0,2.0,69
1055000.0,Pinheiros,3.0,3.0,96
560000.0,Brooklin,1.0,2.0,59
1376000.0,Brooklin,3.0,5.0,132
507000.0,Panamby,2.0,3.0,77
1378000.0,Aclimação,4.0,5.0,134
430000.0,Centro,1.0,1.0,82
3019000.0,Moema,4.0,5.0,182
1050000.0,Pinheiros,3.0,3.0,96
505000.0,Panamby,2.0,3.0,77
2415052.0,Brooklin,4.0,6.0,225
1353052.0,Brooklin,3.0,5.0,131
443052.0,República,1.0,1.0,39
660052.0,Pompéia,2.0,2.0,69
1293000.0,Panamby,4.0,6.0,185
959052.0,Panamby,3.0,5.0,138
1185000.0,Santana,3.0,5.0,132
1399000.0,Brooklin,3.0,5.0,132
3020000.0,Moema,4.0,5.0,182
429000.0,Consolação,1.0,1.0,82
1180000.0,Santana,4.0,5.0,132
1049000.0,Pinheiros,3.0,3.0,96
507000.0,Panamby,2.0,3.0,77
2399052.0,Brooklin,4.0,6.0,225
1595052.0,Brooklin,4.0,5.0,158
442052.0,Centro,1.0,1.0,39
1395000.0,Brooklin,3.0,5.0,132
650052.0,Pompéia,2.0,2.0,69
1379000.0,Aclimação,3.0,5.0,134
446000.0,Limão,3.0,2.0,69
280000.0,Limão,2.0,1.0,47
630000.0,Limão,3.0,2.0,74
350000.0,Limão,2.0,1.0,49
660000.0,Ipiranga,3.0,,79
810000.0,Saúde,3.0,2.0,76
795000.0,Saúde,3.0,1.0,110
1180000.0,Saúde,3.0,2.0,99
950000.0,Saúde,3.0,2.0,149
750000.0,Paraíso,2.0,,83
1220000.0,Saúde,3.0,3.0,186
750000.0,Saúde,3.0,2.0,85
890000.0,Ipiranga,3.0,1.0,101
500000.0,Mandaqui,3.0,1.0,94
2900000.0,Moema,4.0,5.0,240
1985000.0,Paraíso,4.0,3.0,154
1800000.0,Paraíso,3.0,3.0,196
2900000.0,Higienópolis,4.0,5.0,399
7500000.0,Paraíso,4.0,6.0,662
1850000.0,Brooklin,4.0,5.0,168
1795000.0,Brooklin,4.0,3.0,223
2780000.0,Moema,4.0,4.0,226
2000000.0,Paraíso,4.0,4.0,190
2650000.0,Moema,4.0,4.0,270
575000.0,Paraíso,2.0,1.0,87
2900000.0,Higienópolis,4.0,5.0,399
7500000.0,Paraíso,4.0,6.0,662
1850000.0,Brooklin,4.0,5.0,168
1795000.0,Brooklin,4.0,3.0,223
2780000.0,Moema,4.0,4.0,226
2000000.0,Paraíso,4.0,4.0,190
2650000.0,Moema,4.0,4.0,270
575000.0,Paraíso,2.0,1.0,87
2880000.0,Higienópolis,4.0,5.0,276
300000.0,Moema,1.0,1.0,35
315000.0,Jardins,,1.0,29
1100000.0,Saúde,3.0,4.0,200
695000.0,Saúde,3.0,2.0,77
2000000.0,Saúde,4.0,7.0,291
290000.0,Jabaquara,2.0,1.0,50
745000.0,Saúde,2.0,2.0,64
330000.0,Perdizes,1.0,1.0,32
390000.0,Morumbi,3.0,2.0,64
230000.0,Morumbi,1.0,1.0,40
1550000.0,Panamby,4.0,5.0,200
260011.0,Jaçanã,2.0,1.0,45
1099011.0,Pinheiros,3.0,3.0,96
380012.0,Parque Novo Mundo,2.0,2.0,59
950011.0,Tatuapé,3.0,4.0,124
1185011.0,Tatuapé,3.0,5.0,164
450000.0,Pompéia,3.0,2.0,62
1350000.0,Moema,3.0,4.0,110
1400000.0,Morumbi,3.0,5.0,200
1300000.0,Morumbi,3.0,5.0,171
1070000.0,Mooca,,3.0,112
1688000.0,Brooklin,3.0,4.0,136
1573000.0,Tatuapé,4.0,4.0,192
1922000.0,Pinheiros,4.0,4.0,160
919000.0,Tatuapé,4.0,4.0,135
1677000.0,Ipiranga,4.0,5.0,170
2977000.0,Moema,4.0,5.0,172
783000.0,Ipiranga,3.0,2.0,85
770000.0,Tatuapé,3.0,3.0,102
235000.0,Jardins,1.0,1.0,23
450000.0,Pinheiros,1.0,1.0,43
305000.0,Tatuapé,2.0,1.0,58
1100000.0,Sumaré,3.0,3.0,106
2500000.0,Ipiranga,4.0,6.0,237
3680000000.0,Higienópolis,4.0,6.0,260
270000.0,Moema,1.0,1.0,27
310000.0,Moema,1.0,1.0,29
430000.0,Morumbi,4.0,4.0,177
375082.0,Socorro,,2.0,54
500000.0,Moema,1.0,1.0,50
320000.0,Pinheiros,1.0,,30
661000.0,Pinheiros,1.0,1.0,49
198000.0,Liberdade,2.0,,37
1125000.0,Pinheiros,3.0,1.0,95
375000.0,Jardins,1.0,1.0,48
600000.0,Interlagos,3.0,2.0,90
1380000.0,Cambuci,3.0,5.0,133
1270000.0,Aclimação,3.0,3.0,111
1377000.0,Moema,3.0,4.0,107
480000.0,Butantã,2.0,1.0,52
167900.0,Taipas,2.0,1.0,47
320000.0,Morumbi,2.0,2.0,56
2527000.0,Indianópolis,4.0,6.0,220
640000.0,Saúde,2.0,1.0,81
390000.0,Interlagos,3.0,2.0,65
450000.0,Morumbi,3.0,2.0,62
330000.0,Interlagos,2.0,2.0,55
1190000.0,Moema,3.0,3.0,120
370000.0,Jabaquara,3.0,2.0,75
2000000.0,Panamby,2.0,4.0,193
1350000000.0,Panamby,3.0,4.0,160
460000.0,Tatuapé,,2.0,61
320000.0,Limão,2.0,1.0,50
1410000.0,Perdizes,3.0,5.0,130
8000000.0,Paraíso,4.0,8.0,326
4500000.0,Paraíso,4.0,5.0,202
1300000.0,Moema,3.0,2.0,97
200000.0,Tatuapé,,1.0,56
1600000.0,Paraíso,3.0,4.0,191
660000.0,Butantã,3.0,2.0,89
210000.0,Interlagos,2.0,1.0,67
345000.0,Consolação,1.0,1.0,30
154000.0,Mooca,1.0,1.0,26
371000.0,Parque Novo Mundo,3.0,2.0,65
540000.0,Mooca,2.0,2.0,63
319000.0,Parque Novo Mundo,2.0,2.0,55
220000.0,Parque Novo Mundo,2.0,1.0,40
205800.0,Brás,2.0,1.0,44
480000.0,Pinheiros,2.0,1.0,50
520000.0,Saúde,2.0,2.0,62
2150000.0,Brooklin,4.0,5.0,205
1300000.0,Indianópolis,3.0,5.0,158
1918000.0,Indianópolis,3.0,4.0,158
630000.0,Butantã,3.0,2.0,80
679190.0,Mooca,3.0,2.0,85
1350000.0,Moema,2.0,3.0,110
790000.0,Mooca,3.0,3.0,87
320000.0,Moema,1.0,1.0,25
354000.0,Mooca,2.0,2.0,57
794000.0,Indianópolis,1.0,1.0,52
616288.0,Moema,1.0,1.0,40
203000.0,Mooca,2.0,1.0,34
1.0,Morumbi,2.0,1.0,70
1100000.0,Higienópolis,3.0,4.0,135
690000.0,Pinheiros,2.0,2.0,80
1030000.0,Pinheiros,3.0,2.0,96
320000.0,Pirituba,2.0,1.0,53
638000.0,Pirituba,3.0,2.0,85
980000.0,Pirituba,4.0,2.0,130
205000.0,Pirituba,2.0,1.0,62
215000.0,Pirituba,2.0,1.0,65
320000.0,Pirituba,2.0,1.0,57
960000.0,Pirituba,3.0,2.0,131
535000.0,Pirituba,3.0,2.0,69
195000.0,Pirituba,2.0,1.0,57
2350000.0,Pinheiros,3.0,5.0,150
1050000.0,Moema,3.0,3.0,100
149745.0,Tatuapé,2.0,,78
199000.0,Morumbi,2.0,1.0,40
690000.0,Saúde,2.0,2.0,60
1440000.0,Morumbi,4.0,5.0,200
1980000.0,Brooklin,3.0,5.0,178
935000.0,Ipiranga,3.0,,102
1250000.0,Paraíso,3.0,3.0,113
2435000.0,Ipiranga,3.0,2.0,84
356200.0,Interlagos,2.0,2.0,60
534500.0,Campo Grande,3.0,2.0,80
799000.0,Perdizes,3.0,3.0,124
787000.0,Perdizes,2.0,2.0,79
1042922.0,Pompéia,3.0,3.0,107
579900.0,Jabaquara,3.0,2.0,88
629900.0,Jabaquara,3.0,2.0,91
1187000.0,Panamby,3.0,5.0,143
780000.0,Brooklin,2.0,2.0,68
4049000.0,Brooklin,4.0,2.0,225
1490000.0,Panamby,2.0,3.0,142
1291000.0,Perdizes,4.0,3.0,315
390000.0,Centro,1.0,1.0,47
1100000.0,Pinheiros,1.0,2.0,73
359000.0,Butantã,3.0,1.0,65
380000.0,Jardins,1.0,1.0,45
530000.0,Jardins,1.0,1.0,40
330000.0,Jardins,1.0,1.0,32
640000.0,Jardins,1.0,1.0,40
540000.0,Jardins,1.0,1.0,45
190000.0,Itaquera,3.0,1.0,65
480000.0,Tatuapé,2.0,2.0,59
1100000.0,Perdizes,3.0,3.0,140
1800000.0,Pinheiros,3.0,4.0,170
585000.0,Limão,3.0,2.0,78
405000.0,Limão,3.0,2.0,66
280000.0,Limão,2.0,1.0,44
315000.0,Limão,2.0,1.0,49
700000.0,Brooklin,3.0,2.0,93
1130000.0,Aclimação,3.0,3.0,111
430000.0,Ipiranga,2.0,2.0,63
410000.0,Mooca,2.0,1.0,70
1089000.0,Aclimação,2.0,3.0,76
980000.0,Pinheiros,1.0,2.0,125
350000.0,Cangaíba,3.0,1.0,70
1450000.0,Consolação,3.0,2.0,190
2500000.0,Higienópolis,3.0,4.0,305
135000.0,Centro,,1.0,30
880000.0,Paraíso,1.0,1.0,83
583200.0,Sumaré,2.0,2.0,64
203000.0,Mooca,2.0,1.0,36
1200000.0,Moema,3.0,2.0,115
265000.0,Butantã,2.0,1.0,65
1480000.0,Aclimação,3.0,5.0,141
550000.0,Cambuci,3.0,1.0,70
1080000.0,Consolação,3.0,3.0,148
900000.0,Brooklin,2.0,2.0,64
235000.0,Morumbi,1.0,1.0,44
1800000.0,Perdizes,3.0,4.0,220
770000.0,Perdizes,2.0,,81
760000.0,Perdizes,2.0,1.0,67
700000.0,Perdizes,2.0,2.0,73
750000.0,Perdizes,2.0,2.0,75
780000.0,Perdizes,2.0,2.0,81
660000.0,Perdizes,2.0,1.0,69
1100000.0,Higienópolis,3.0,2.0,104
2800000.0,Higienópolis,3.0,1.0,200
3000000.0,Jardins,4.0,6.0,205
2378000.0,Aclimação,4.0,5.0,208
377580.0,Sacomã,,,82
132211.0,Itaquera,2.0,1.0,42
780578.0,Santana,3.0,4.0,231
362656.0,Ipiranga,,,95
365000.0,Pinheiros,1.0,1.0,27
330000.0,Brooklin,1.0,1.0,26
370000.0,Perdizes,1.0,1.0,31
260000.0,Moema,1.0,1.0,30
365000.0,Ipiranga,2.0,1.0,48
480000.0,Sacomã,3.0,2.0,78
1038500.0,Indianópolis,3.0,5.0,150
447100.0,Pinheiros,1.0,1.0,35
1493450.0,Perdizes,3.0,4.0,116
910000.0,Perdizes,2.0,3.0,82
2840000.0,Perdizes,3.0,5.0,314
3690000.0,Moema,4.0,4.0,214
2840000.0,Perdizes,1.0,5.0,314
447100.0,Pinheiros,1.0,1.0,34
910000.0,Perdizes,2.0,3.0,82
363000.0,Pinheiros,1.0,1.0,30
845000.0,Ipiranga,2.0,2.0,68
235000.0,Morumbi,1.0,1.0,35
1600000.0,Panamby,3.0,5.0,187
203000.0,Mooca,2.0,1.0,36
630000.0,Saúde,2.0,,81
1780000.0,Moema,3.0,4.0,115
393899.0,Tatuapé,2.0,2.0,60
429900.0,Tatuapé,3.0,2.0,70
260000.0,Morumbi,2.0,1.0,45
685000.0,Morumbi,2.0,3.0,109
460000.0,Saúde,2.0,1.0,56
680000.0,Mooca,3.0,2.0,80
394000.0,Pinheiros,2.0,1.0,30
873000.0,Pinheiros,2.0,2.0,68
390000.0,Brás,2.0,2.0,70
550000.0,Panamby,4.0,5.0,141
750000.0,Perdizes,2.0,2.0,80
1910000.0,Jardins,2.0,2.0,100
4500000.0,Pinheiros,4.0,6.0,332
2660000.0,Perdizes,3.0,5.0,235
581000.0,Saúde,2.0,2.0,58
2150000.0,Moema,3.0,4.0,126
480000.0,Saúde,2.0,2.0,62
265000.0,Limão,2.0,1.0,40
1400000.0,Perdizes,3.0,5.0,152
1383000.0,Indianópolis,4.0,6.0,155
1755000.0,Pinheiros,2.0,2.0,88
199990.0,Interlagos,1.0,1.0,38
1050000.0,Perdizes,3.0,4.0,140
320000.0,Perdizes,1.0,1.0,24
750000.0,Pompéia,3.0,2.0,77
750000.0,Brooklin,3.0,3.0,85
328000.0,Mooca,2.0,1.0,55
851000.0,Perdizes,3.0,2.0,94
630000.0,Pinheiros,2.0,2.0,71
450000.0,Pinheiros,1.0,1.0,57
1070000.0,Pompéia,3.0,3.0,120
380000.0,Moema,1.0,1.0,55
380000.0,República,1.0,1.0,40
300000.0,Jardins,1.0,1.0,23
225000.0,Liberdade,1.0,1.0,28
375000.0,Saúde,2.0,1.0,50
320000.0,Ipiranga,,2.0,45
220000.0,Pinheiros,1.0,1.0,29
190114.0,Centro,1.0,1.0,25
342000.0,Pinheiros,1.0,1.0,24
2945000.0,Moema,4.0,5.0,280
2945000.0,Moema,4.0,5.0,281
3000000.0,Higienópolis,4.0,,260
339900.0,Cambuci,2.0,2.0,59
305900.0,Cambuci,2.0,1.0,47
185001.0,Cangaíba,2.0,1.0,48
880000.0,Tatuapé,3.0,4.0,123
2500000.0,Paraíso,4.0,6.0,380
565000.0,Lapa,2.0,2.0,61
477000.0,Perdizes,2.0,2.0,115
990000.0,Perdizes,2.0,3.0,86
685550.0,Santana,3.0,2.0,117
300000.0,Brooklin,1.0,1.0,32
440000.0,Consolação,1.0,1.0,32
195000.0,República,1.0,1.0,36
580000.0,Saúde,2.0,1.0,66
222560.0,Perdizes,1.0,1.0,17
375000.0,Cursino,3.0,2.0,65
489065.0,Consolação,1.0,1.0,41
484855.0,Centro,2.0,2.0,64
702620.0,Moema,2.0,2.0,76
203000.0,Mooca,2.0,1.0,34
909857.0,Pinheiros,1.0,2.0,63
708000.0,Saúde,2.0,2.0,57
330000.0,Belém,2.0,1.0,55
365000.0,Parque Novo Mundo,3.0,1.0,65
332000.0,Belém,2.0,1.0,55
319000.0,Belém,2.0,1.0,56
214700.0,Brás,2.0,1.0,44
203000.0,Mooca,2.0,1.0,34
920000.0,Paraíso,3.0,2.0,123
1320000.0,Moema,3.0,4.0,110
2650000.0,Moema,3.0,4.0,156
395000.0,Limão,3.0,2.0,63
960000.0,Brooklin,3.0,3.0,83
370000.0,Conceição,1.0,1.0,45
480000.0,Campo Grande,3.0,2.0,89
280000.0,Mooca,2.0,1.0,72
7980000.0,Higienópolis,4.0,6.0,500
458000.0,Conceição,1.0,1.0,45
1120000.0,Morumbi,4.0,5.0,141
640000.0,Ipiranga,3.0,3.0,86
678000.0,Ipiranga,3.0,3.0,91
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
350000.0,Mandaqui,2.0,1.0,50
1500000.0,Santana,3.0,5.0,180
691500.0,Santana,3.0,4.0,90
200000.0,Pinheiros,1.0,1.0,26
460000.0,Brooklin,1.0,1.0,30
819000.0,Higienópolis,2.0,2.0,83
369900.0,Belém,3.0,2.0,65
2978000.0,Brooklin,4.0,5.0,258
1802000.0,Consolação,3.0,3.0,123
2148000.0,Paraíso,5.0,5.0,145
2052000.0,Moema,2.0,3.0,115
2300000.0,Moema,3.0,5.0,210
2978000.0,Brooklin,4.0,5.0,258
2052000.0,Moema,2.0,3.0,115
3200000.0,Moema,3.0,5.0,189
5998000.0,Higienópolis,4.0,5.0,400
1300000.0,Pinheiros,3.0,3.0,93
1050000.0,Consolação,3.0,3.0,106
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
212000.0,Morumbi,2.0,1.0,40
724500.0,Ipiranga,2.0,2.0,70
348000.0,Saúde,1.0,1.0,41
400000.0,Jardins,1.0,1.0,45
230000.0,Consolação,1.0,1.0,28
351000.0,Tatuapé,3.0,2.0,84
262000.0,Morumbi,1.0,1.0,38
1330000.0,Brooklin,3.0,5.0,132
645000.0,Panamby,1.0,2.0,84
795000.0,Panamby,1.0,3.0,104
1680000.0,Brooklin,2.0,2.0,165
980000.0,Perdizes,3.0,3.0,96
330000.0,Centro,2.0,1.0,43
3820000.0,Moema,3.0,5.0,190
3750000.0,Moema,4.0,6.0,250
2450000.0,Perdizes,3.0,3.0,248
1780000.0,Brooklin,4.0,5.0,172
1630000.0,Moema,4.0,4.0,154
295000.0,Consolação,1.0,1.0,22
318900.0,Belém,2.0,2.0,55
879900.0,Ipiranga,3.0,2.0,85
989899.0,Ipiranga,3.0,2.0,145
212000.0,Morumbi,2.0,1.0,40
235000.0,Morumbi,1.0,1.0,35
450000.0,Pompéia,2.0,,60
370000.0,Moema,1.0,1.0,36
380000.0,Jardins,1.0,1.0,35
150000.0,Tatuapé,1.0,1.0,28
400000.0,Pinheiros,1.0,1.0,32
420000.0,Aclimação,1.0,1.0,34
415000.0,Aclimação,1.0,1.0,34
350000.0,Butantã,2.0,2.0,60
390.0,Butantã,2.0,2.0,60
1590000.0,Tatuapé,3.0,5.0,162
379000.0,Belém,3.0,2.0,65
350000.0,Tatuapé,2.0,1.0,45
206632.0,Consolação,1.0,1.0,23
720000.0,Perdizes,3.0,3.0,83
2150000.0,Brooklin,4.0,5.0,205
1260000.0,Perdizes,4.0,5.0,154
725000.0,Perdizes,2.0,3.0,75
1500000.0,Pinheiros,3.0,3.0,147
560000.0,Lapa,2.0,2.0,66
930000.0,Perdizes,3.0,3.0,110
745000.0,Pinheiros,2.0,2.0,85
1012000.0,Pompéia,3.0,2.0,75
750000.0,Higienópolis,2.0,2.0,106
2400000.0,Perdizes,4.0,1.0,263
1800000.0,Sumaré,3.0,5.0,158
650000.0,Pinheiros,2.0,1.0,55
2475000.0,Sumaré,3.0,5.0,265
1375000.0,Pinheiros,2.0,3.0,168
585000.0,Perdizes,2.0,2.0,69
530000.0,Perdizes,2.0,2.0,79
890000.0,Pompéia,3.0,3.0,108
960000.0,Lapa,3.0,3.0,94
600000.0,Pinheiros,2.0,1.0,83
780000.0,Higienópolis,3.0,3.0,130
1150000.0,Perdizes,4.0,4.0,132
860000.0,Perdizes,2.0,2.0,80
990000.0,Pinheiros,2.0,2.0,95
520000.0,Pinheiros,1.0,1.0,50
530000.0,Pinheiros,2.0,1.0,57
640000.0,Perdizes,3.0,3.0,105
780000.0,Pompéia,3.0,2.0,76
636000.0,Pompéia,3.0,2.0,73
1030000.0,Sumaré,2.0,2.0,110
750000.0,Perdizes,3.0,3.0,69
1550000.0,Perdizes,3.0,3.0,193
950000.0,Sumaré,3.0,2.0,112
1750000.0,Higienópolis,3.0,3.0,280
530000.0,Perdizes,2.0,1.0,68
900000.0,Pinheiros,3.0,3.0,83
1375000.0,Pinheiros,2.0,3.0,168
650000.0,Higienópolis,2.0,2.0,97
640000.0,Perdizes,2.0,3.0,88
765000.0,Pompéia,3.0,3.0,84
550000.0,Pompéia,3.0,1.0,111
700000.0,Perdizes,3.0,3.0,108
1370400.0,Pinheiros,2.0,1.0,100
900000.0,Higienópolis,3.0,3.0,150
740000.0,Pinheiros,2.0,2.0,77
670000.0,Sumaré,3.0,2.0,99
510000.0,Perdizes,1.0,1.0,45
640000.0,Pompéia,3.0,2.0,74
782000.0,Pinheiros,2.0,2.0,79
740000.0,Pinheiros,1.0,2.0,78
1250000.0,Pinheiros,3.0,2.0,155
